,tweet_text,lat,lon,tweeter_location,tweeter_location_from_gps,tweet_time_gmt,tweeter_timezone,tweet_time_local,name,screen_name,description,n_friends,n_followers,n_statuses,tweeter_gender,hashtags,original_screen_name,original_name,original_gender,original_followers,tweeted_at_screennames,tweeted_at_names,tweeted_at_genders,tweet_is_retweet,favorites,retweets,family,money,humans,sad,anger,home,sexual,negemo,death,posemo,anx,health,certain,you,friend,body,we,affect,i,work,ingest,swear,social,tweeted_at_gender_mean,continent,absolute_timestamps,local_timestamps
1168672,"#MikeBrown was shot in the face, that bullet shattered his right eye &amp; part of face &amp; exited at collar bone. #Ferguson PD must explain",,,"Topanga, California",,2014-08-18 03:37:17+00:00,America/Los_Angeles,2014-08-17 20:37:17+00:00,Biebanna Cumberburpo,cjporkchop,Socially-inept probable Aspergian. Book/Internet/TV/movie/theater addict. Food/cooking enthusiast. Fannibal. Irrelevant.,1939.0,810.0,15499.0,,"set(['mikebrown', 'ferguson'])",DNLee5,DNLee,,11011.0,[u'DNLee5'],[u'DNLee'],[None],True,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,North America,735463.1506944444,2014-08-17 20:37:17
1168673,Just imagine what they're doing to people when the world isn't watching in #Ferguson ....,,,San Francisco,,2014-08-18 03:37:17+00:00,America/Los_Angeles,2014-08-17 20:37:17+00:00,Erin Dumont,erhead8,Pop culture nerd. Wonkette. Baker. Dog lover. Bourbon drinker. SF Giants fan.,904.0,225.0,3720.0,,set(['ferguson']),Jen_Face,Jen Smith,1.0,1453.0,[u'Jen_Face'],[u'Jen Smith'],[1],True,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,North America,735463.1506944444,2014-08-17 20:37:17
1168674,Guts. RT @jwoodham: What more does Obama need to send in the National Guard to stop the Ferguson PD from openly violating legal rights?,,,inyourdreams,,2014-08-18 03:37:17+00:00,America/Chicago,2014-08-17 22:37:17+00:00,WhoDat,lovejonz618,"Im a Louisiana Goddess! Just joking, but I am a Crawfish eating, Gumbo sipping Creole Decendant..Die hard Saints fan and Obama supporter!",1411.0,1425.0,79534.0,,set(['']),Felonious_munk,Munk ,,16747.0,"[u'Felonious_munk', u'jwoodham']","[u'Munk ', u'Jamie Woodham']","[None, None]",True,24.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1506944444,2014-08-17 22:37:17
1168675,God #ferguson looks like a civil war.,,,"Bend,OR",,2014-08-18 03:37:17+00:00,,,chris,crispybowl,These bodies we will live. These bodies we will die. Where you invest your love you invest your life. KCCO,192.0,51.0,1307.0,,set(['ferguson']),jelani9,jelani cobb,,22763.0,[u'jelani9'],[u'jelani cobb'],[None],True,236.0,598.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,735463.1506944444,
1168676,"Ferguson police telling media to shut off cameras. If you're not doing anything wrong, why not let the world see all the right you're doing?",,,SF Bay Area,,2014-08-18 03:37:18+00:00,America/Los_Angeles,2014-08-17 20:37:18+00:00,Cathy Gellis,CathyGellis,"US lawyer/geek interested in tech, international law, civil liberties & their convergence. (I like to tweet silly things too. For serious only see @DigitalAgeD)",1327.0,2399.0,68636.0,1.0,set(['']),pink_funk,rebkah howard,,5252.0,[u'pink_funk'],[u'rebkah howard'],[None],True,29.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,North America,735463.1506944444,2014-08-17 20:37:18
1168677,What are the police in Ferguson trying to achieve? At the most basic level? What is the operational goal? I can see none.,,,"Dayton, Ohio",,2014-08-18 03:37:18+00:00,,,Kristie McKiernan,_iKonoclast,"Feminist, Teacher, Pop Culture Enthusiast, Lover of Animals",327.0,148.0,4387.0,1.0,set(['']),DavidPoland,David Poland,0.0,8860.0,[u'DavidPoland'],[u'David Poland'],[0],True,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,735463.1506944444,
1168678,I don't think press are special but targeting them violates everyone's 1st amendment rights &amp; ability to know what's being done. #Ferguson,,,Pacific Ocean,,2014-08-18 03:37:18+00:00,America/Los_Angeles,2014-08-17 20:37:18+00:00,The Caring Lobster,LavLobster,Protest street medic. alignment: SupremeMoralFag. Geek. Lavender Lobster Loves You. Part of The Internet Love Machine. None of us are as caring as all of us.,866.0,864.0,38498.0,,set(['ferguson']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,,North America,735463.1506944444,2014-08-17 20:37:18
1168679,"Listening to @ReporterBlayne on livestream from #Ferguson. Stay safe out there, friend!",,,"Johnson City, TN",,2014-08-18 03:37:18+00:00,America/Chicago,2014-08-17 22:37:18+00:00,Lauren Haviland,LaurenWJHL,Anchor/Reporter at @WJHL11 in the Tri-Cities. University of Arkansas grad. St. Louisan born and raised. Have a story idea? Let me know!,378.0,544.0,5490.0,,set(['ferguson']),ItsJakeYoung,Jake Young,0.0,854.0,"[u'ItsJakeYoung', u'ReporterBlayne']","[u'Jake Young', u'Blayne Alexander']","[0, None]",True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,North America,735463.1506944444,2014-08-17 22:37:18
1168680,Report: Mike Brown Was Running Toward Officer When He Was Shot By Ferguson Cop… http://t.co/FRNcoF3nhs via @WeaselZippers,,,"Abbeville, La",,2014-08-18 03:37:18+00:00,,,Janeth Moresi,JanethMoresi,Sports fan.,739.0,542.0,16683.0,1.0,set(['']),ChuckNellis,Chuck Nellis,0.0,53045.0,"[u'ChuckNellis', u'weaselzippers']","[u'Chuck Nellis', u'Weasel Zippers']","[0, None]",True,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,735463.1506944444,
1168681,"If this is how the police in  #Ferguson behave when  they know the world is watching, what do they do the rest of the time?",,,"Columbus, Ohio",,2014-08-18 03:37:19+00:00,America/New_York,2014-08-17 23:37:19+00:00,Holly Jo,HoJo1983,"Music, Sports, Family, Friends, Traveling. Ohio Bobcat.",987.0,299.0,4204.0,1.0,set(['ferguson']),wilw,Wil Wheaton,,2688364.0,[u'wilw'],[u'Wil Wheaton'],[None],True,445.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,North America,735463.1506944444,2014-08-17 23:37:19
1168682,Seeing reporters threatened for reporting makes me think of this: http://t.co/AQr9uwwTiW #TheRevolutionWillNotBeTelevised #Ferguson,38.926047,-77.029232,DC by way of NC,,2014-08-18 03:37:19+00:00,America/New_York,2014-08-17 23:37:19+00:00,Jamison Doran,jamisondoran,Beer. ***Flawless (remix). Whiskey. Liberals. Karaoke. Football. Baseball. Social media. Gun violence prevention. Hiking. Running. Writing. Snark. #UniteBlue,460.0,461.0,22000.0,0.0,"set(['therevolutionwillnotbetelevised', 'ferguson'])",,,,,,,[],False,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,North America,735463.1506944444,2014-08-17 23:37:19
1168683,Let's not all forget that there are two sides to everything. There are the people in #ferguson that want to peacefully protest and then....,,,,,2014-08-18 03:37:19+00:00,America/New_York,2014-08-17 23:37:19+00:00,Darling Reinita,DarlingReina,Cali Girl. Black and Chilena. Telecomm-Production and Poli Sci Major #UF16,451.0,388.0,17828.0,,set(['ferguson']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,North America,735463.1506944444,2014-08-17 23:37:19
1168684,Im a light hearted person and not a lot of things make me mad but this shit in Ferguson. . .,,,#TheHouse,,2014-08-18 03:37:19+00:00,America/Los_Angeles,2014-08-17 20:37:19+00:00,Black Dexter,AfroDeeZiach,my life is my baby mama @sn0wcakes also #imretired,193.0,273.0,77787.0,,set(['']),SouthsideVic,Southside Vic,,11869.0,[u'SouthsideVic'],[u'Southside Vic'],[None],True,7.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,,North America,735463.1506944444,2014-08-17 20:37:19
1168685,J. Cole meeting Capt. Ron Johnson #ferguson https://t.co/zmxxmpsOmA,,,#Morehouse ,,2014-08-18 03:37:19+00:00,America/Lima,2014-08-17 22:37:19+00:00,Colin.,ColinTheBaptist,Where Do I Start...,580.0,725.0,21356.0,0.0,set(['ferguson']),RareHipHopPic,RARE HIP HOP PICS,,105286.0,[u'RareHipHopPic'],[u'RARE HIP HOP PICS'],[None],True,297.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,South America,735463.1506944444,2014-08-17 22:37:19
1168686,@OCongress @WhiteHouse @BarackObama where are you when America needs you? This nonsense needs to ends in #Ferguson ASAP. #PeaceInFerguson,,,"Chattanooga, TN",,2014-08-18 03:37:19+00:00,America/New_York,2014-08-17 23:37:19+00:00,John White,john_whitejr,"11 year Clubhouse Manager in Pro Baseball. Amatuer golfer/Football, Travel, Food/Wine, Heavy Metal and classic golf courses. Phins/Heat/Canes fan. #305 Born.",442.0,327.0,3249.0,0.0,"set(['peaceinferguson', 'ferguson'])",,,,,"[u'OCongress', u'WhiteHouse', u'BarackObama']","[u'Occupy Congress', u'The White House', u'Barack Obama']","[None, None, 0]",False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,North America,735463.1506944444,2014-08-17 23:37:19
1168687,BREAKING: Michael Brown Was Shot IN CHEST As He Charged #Ferguson Cop – Autopsy Released http://t.co/4MJYGXnXH3 via @gatewaypundit,,,"Miami & Tallahassee, Florida",,2014-08-18 03:37:19+00:00,America/New_York,2014-08-17 23:37:19+00:00,Christian Cámara,Reaganista,"Lobbyist, blogger and think tanker by day; bonfire builder by night; fervent anti-communist always--A Cuban in North Florida. Musings here are *MY* own opinion.",825.0,2964.0,33371.0,0.0,set(['ferguson']),gatewaypundit,Jim Hoft,0.0,30114.0,"[u'gatewaypundit', u'gatewaypundit']","[u'Jim Hoft', u'Jim Hoft']","[0, 0]",True,16.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,North America,735463.1506944444,2014-08-17 23:37:19
1168688,"Ferguson PD should be sentenced to community service. By that, I mean eating buffalo wings bathed in sauce that has Mace in it.",,,World Championsville,,2014-08-18 03:37:19+00:00,America/New_York,2014-08-17 23:37:19+00:00,Mike Drew Flynn,MikeDrewFlynn,Master Blaster and keyboard sharpshooter of The Pleasuredome. Film and pop culture freak. Writer. Journeyman.,241.0,97.0,1172.0,0.0,set(['']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,North America,735463.1506944444,2014-08-17 23:37:19
1168689,@tjurman Now liberals at MSNBC can be war correspondents in Ferguson &amp; they can write a book &amp; get rich.,,,"Cincinnati, Ohio",,2014-08-18 03:37:19+00:00,America/New_York,2014-08-17 23:37:19+00:00,Tom Jurman,tjurman,Husband; Dad; Conservative; Positive-Optimist; Fitness-Lost 100 lbs; Shower-Singer; and one hell of a great guy!,17955.0,20224.0,11771.0,0.0,set(['']),WJMCentrist,Baystate Bill,,130.0,"[u'WJMCentrist', u'tjurman']","[u'Baystate Bill', u'Tom Jurman']","[None, 0]",True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,North America,735463.1506944444,2014-08-17 23:37:19
1168690,"It is important people come together and begin a dialogue, begin to talk. It may be #Ferguson today, but tomorrow it could be someplace else",,,"Brooklyn, NY",,2014-08-18 03:37:20+00:00,,,Amy,amydorfberg,"justice, justice you shall pursue",233.0,53.0,308.0,1.0,set(['ferguson']),repjohnlewis,John Lewis,0.0,44307.0,[u'repjohnlewis'],[u'John Lewis'],[0],True,125.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,735463.1506944444,
1168691,Did you know that the chaos in #Ferguson is driven entirely by police violence against civilian citizens,,,,,2014-08-18 03:37:20+00:00,America/Chicago,2014-08-17 22:37:20+00:00,Cameron Cook,Cameronbcook,Writer / Filmmaker / Teacher,189.0,227.0,4544.0,,set(['ferguson']),darrylayo,darrylayo,,3232.0,[u'darrylayo'],[u'darrylayo'],[None],True,46.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,North America,735463.1506944444,2014-08-17 22:37:20
1168692,Argus telling me cop threatened to shoot him if he didn't stop filming on top of his truck #Ferguson,,,"My views are my own. CA, USA",,2014-08-18 03:37:20+00:00,,,Bryce Weiner,BryceWeiner,"Cryptocurrency Pundit, Scoundrel, Director of Cryptoeconomy Engineering for @BlocktechGroup, and I am free because I am always myself.",2549.0,7256.0,18201.0,,set(['ferguson']),STLAbuBadu,Umar Lee,0.0,2106.0,[u'STLAbuBadu'],[u'Umar Lee'],[0],True,2.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,,735463.1506944444,
1168693,"J. Cole in Ferguson, Missouri visiting Mike Brown's final resting place. What's your favorite rapper doing? http://t.co/kqubcqAvcu",,,"(Jax, FL)",,2014-08-18 03:37:20+00:00,America/Halifax,2014-08-18 00:37:20+00:00,Rell Farrakhan ✊,18Noir_,http://18Noir.vsco.co,296.0,336.0,28404.0,,set(['']),RapFavorites,Rap Favorites,,5634.0,[u'RapFavorites'],[u'Rap Favorites'],[None],True,3166.0,5464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,South America,735463.1506944444,2014-08-18 00:37:20
1168694,“@cooploops420: Shots being Fired in #Ferguson” smh 😔.,,,Illuminati's Treasurer. #UA18,,2014-08-18 03:37:20+00:00,,,السامرة,cleoIVpatra,"إذا ذل مولى فهو ذليل إذا رأيت نيوب الليث بارزة فلا تظنن أن الليث يبتسم,",321.0,268.0,2523.0,,set(['ferguson']),,,,,[u'cooploops420'],[u'Cooploops'],[None],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,735463.1506944444,
1168695,But of course what's happening in #Ferguson isn't about one man's death - it's about a deep and systemic failure in America,,,michigan,,2014-08-18 03:37:20+00:00,,,street,zunigasalvador,Life is so mysterious ...,964.0,124.0,3703.0,,set(['ferguson']),natedrug,NΔTE,,230762.0,[u'natedrug'],[u'N\u0394TE'],[None],True,443.0,428.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,735463.1506944444,
1168696,My Twitter timeline is all people talking Ferguson. My Facebook timeline is all people dumping ice water on themselves.,,,"Portland, Oregon",,2014-08-18 03:37:20+00:00,America/Los_Angeles,2014-08-17 20:37:20+00:00,Sabrina Scott,SabrinaScott22,Sports chick. Learner. Worker. Hooper turned runner. 10 year Euro pro basketball vet. Univ of Colorado grad. #GoBuffs #Nike IG: sabrinascott22 Tweets my own.,501.0,529.0,23301.0,1.0,set(['']),Schultz1260,Derek Schultz,0.0,5432.0,[u'Schultz1260'],[u'Derek Schultz'],[0],True,34.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,North America,735463.1506944444,2014-08-17 20:37:20
1168697,"WOW! Michael Brown was Shot 6 Times 2 of which were in the HEAD! The NY Times confirmed This! 
#Ferguson",,,Northeast ,,2014-08-18 03:37:20+00:00,,,Greg....,Greg_0_,"Male 37         SCI-FI, WITCHES, VAMPIRES, DEMONS, GOBLINS, GREMLINS, USE YOUR IMAGINATION! I only keep a few followers! NO ROBOTS!",27.0,2.0,151.0,0.0,set(['ferguson']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,735463.1506944444,
1168698,Police in #Ferguson have tear gassed children and the media: http://t.co/3iiCGkYFMq,,,where negativity doesn't exist,,2014-08-18 03:37:21+00:00,America/Lima,2014-08-17 22:37:21+00:00,melo,_KINGJALEN,"RUMBLE, YOUNG MAN, RUMBLE",858.0,1117.0,14090.0,,set(['ferguson']),ComplexMag,Complex ,,418582.0,[u'ComplexMag'],[u'Complex '],[None],True,131.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,South America,735463.1506944444,2014-08-17 22:37:21
1168699,I say what I feel I’m an AMERICAN BLACK MAN with INTELLIGENCE and a WEAPON DON’T TREAD ON ME. #RogueCOPS #Ferguson,,,Saudi Arabia,,2014-08-18 03:37:21+00:00,,,حسن القطاني,qotomonucef,{ إنَّ ٱللَّهَ وملائِكَتَهُ يُصلُّون على ٱلنَّبِىِّ ياأيُّهَا ٱلَّذِين ءامَنُواْ صلُّواْ علَيْه وسلِّمُواْ تسْلِيماً },5.0,49.0,5107.0,,"set(['ferguson', 'roguecops'])",KSTech1,Ken ,0.0,96.0,[u'KSTech1'],[u'Ken '],[0],True,25.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,,735463.1506944444,
1168700,"#Ferguson right now is racism at the highest level-This is so unconstitutional. #Ferguson is so out if control, because the system is broken",,,On Instagram,,2014-08-18 03:37:21+00:00,America/Chicago,2014-08-17 22:37:21+00:00,IG: latoshath♌,mslth0822,It's not the will to win that matters - everyone has that. It's the will to prepare to win that matters.- Bear Bryant #teamfollowback #TeamMJJ #TeamJesus,1392.0,1408.0,7095.0,,set(['ferguson']),ampharris,Amp Harris,0.0,7478.0,[u'ampharris'],[u'Amp Harris'],[0],True,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North America,735463.1506944444,2014-08-17 22:37:21
1168701,"#Ferguson is a blend of 1984 and Animal Farm come to life. 
""All animals are equal, but some animals are more equal than others.""
#Orwell",,,#YEG,,2014-08-18 03:37:21+00:00,America/Denver,2014-08-17 21:37:21+00:00,Leslie,LeslieChivers,"Novel creator, bad grammar committer, decadent food lover, Puppydad. Idea lover. Minimalist. Wine drinker. No sleep.",10456.0,9901.0,4455.0,,"set(['ferguson', 'orwell'])",,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1506944444,2014-08-17 21:37:21
1168702,RT @iAmTheJim: Confirmed Police are shooting live rounds #Ferguson,,,905,,2014-08-18 03:37:21+00:00,America/Lima,2014-08-17 22:37:21+00:00,Gavin MacPherson,duckshoe,I know what's hot in the streets.,475.0,133.0,3251.0,0.0,set(['ferguson']),mrdaveyd,Davey D,0.0,37551.0,"[u'mrdaveyd', u'iAmTheJim']","[u'Davey D', u'Jim Morgan']","[0, 0]",True,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,South America,735463.1506944444,2014-08-17 22:37:21
1168703,These kids in #Ferguson are literally seeing that the police can brutalize &amp; kill them &amp; nothing will happen. That's the anger.,,,,,2014-08-18 03:37:21+00:00,America/Lima,2014-08-17 22:37:21+00:00,Tyler the Curator,DiscoGeesus,"Me. I am Greer.
 http://www.last.fm/user/DiscoGeesus",66.0,69.0,6820.0,,set(['ferguson']),Karnythia,Mikki Kendall,,23667.0,[u'Karnythia'],[u'Mikki Kendall'],[None],True,36.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,South America,735463.1506944444,2014-08-17 22:37:21
1168704,I hope any of my local St. Louis followers that might live in or near Ferguson are safe and sound!!,,,"St. Louis, MO",,2014-08-18 03:37:21+00:00,America/Chicago,2014-08-17 22:37:21+00:00,Framed Foods,FramedFoods,"Fledgling Food, Photography and Food Photography blogger from St. Louis, MO.",761.0,124.0,42.0,,set(['']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,North America,735463.1506944444,2014-08-17 22:37:21
1168705,Michael Brown suffered gun shot wounds to the INSIDE of his arms. I wonder how that happened. #Ferguson http://t.co/PAFOSAgtAh,,,,,2014-08-18 03:37:21+00:00,America/Juneau,2014-08-17 19:37:21+00:00,,TheDoeOrTheDeer,(. )( .),569.0,2038.0,24885.0,,set(['ferguson']),JoeDunman,Joe Dunman,0.0,553.0,[u'JoeDunman'],[u'Joe Dunman'],[0],True,87.0,479.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,North America,735463.1506944444,2014-08-17 19:37:21
1168706,Obama's briefing with Holder on Ferguson is scheduled for 1:15PM tomorrow (with photo spray) in Oval. Would put $ on him speaking after.,,,#RellForever,,2014-08-18 03:37:22+00:00,America/New_York,2014-08-17 23:37:22+00:00,Hair Beauty Queen,AyoFLady,H Tawn Dreams,686.0,1068.0,139888.0,,set(['']),ZekeJMiller,Zeke Miller,0.0,57480.0,[u'ZekeJMiller'],[u'Zeke Miller'],[0],True,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,North America,735463.1506944444,2014-08-17 23:37:22
1168707,"The scene in #Gaza right now. Errr...I mean #Ferguson, Missouri. http://t.co/Bn0aMMwYS9",,,,,2014-08-18 03:37:22+00:00,,,( لطفي  سعيد ) #غزة ,lotfaiss,(( اخلع نعالك قبل وطء ترابها..فتراب رابعة من رُفات شبابها )),1071.0,535.0,32006.0,,"set(['ferguson', 'gaza'])",TheEyeOfControl,The Illuminati,,257877.0,[u'TheEyeOfControl'],[u'The Illuminati'],[None],True,207.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,735463.1506944444,
1168708,"BREAKING: Michael Brown shot at least six times, including twice in head, preliminary private autopsy finds, says @nytimes #Ferguson",,,,,2014-08-18 03:37:22+00:00,,,Native #'s,Native_Hashtags,MENTION @Native_Hashtags 4 any ReTweets #OurTrends #OurNews #OurTweets #powwows #announcements #ndnhumor #nativeanything #nativeeverything,1319.0,2515.0,29005.0,,set(['ferguson']),cnni,CNN International,,2456032.0,"[u'cnni', u'nytimes']","[u'CNN International', u'The New York Times']","[None, None]",True,13.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,735463.1506944444,
1168709,Our national disgrace. RT @JebBoone: More and more foreign news outlets sending their war correspondents to cover #Ferguson,,,"Queens,NY",,2014-08-18 03:37:22+00:00,America/New_York,2014-08-17 23:37:22+00:00,Matt Ventiere,MattVentiereBGZ,"Nets,Spurs,Giants,Tech,Gamer, Italian & PR, fan of trolling & slander  on occassion",633.0,318.0,43887.0,0.0,set(['ferguson']),paleofuture,Matt Novak,0.0,12456.0,"[u'paleofuture', u'JebBoone']","[u'Matt Novak', u'Jeb Boone']","[0, 0]",True,25.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,North America,735463.1506944444,2014-08-17 23:37:22
1168710,"Frantic ""shots fired!"" on St. Louis County PD scanner. Another voice: at 1409 Chambers, ""rioters attacking security guard"" #Ferguson",,,"Kansas City, KS",,2014-08-18 03:37:22+00:00,,,Kathy Richardson,kck_kat,Raised Chicago in an Irish Catholic family. Now in KC.  2 kids & 3 grandkids.  Love of all things Celtic and any form of good music.,851.0,279.0,11039.0,1.0,set(['ferguson']),samknight1,Sam Knight,,4359.0,[u'samknight1'],[u'Sam Knight'],[None],True,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,,735463.1506944444,
